id,name,latitude,longitude,address,url,status,phone,primary-type,rating,rating-count,price-level
ChIJ68cVldo-0i0RsIfZ5rMmDss,Wr Babi Guling Bu Man Sading,-8.601850899999999,115.20175559999998,"96X2+7P2 Banjar Negari, Jl. Nakula, Sading, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://maps.google.com/?cid=14631674793487337392,OPERATIONAL,+62 813-3710-4023,restaurant,4.6,547.0,PRICE_LEVEL_INEXPENSIVE
ChIJGzkrwdo-0i0RL5e7QtUCI_M,Pondok Genyol Bu Agus Family Sading,-8.6012182,115.2021,"Sading, Mengwi, Badung Regency, Bali 80115, Indonesia",https://maps.google.com/?cid=17519850090372241199,OPERATIONAL,+62 813-3867-1186,indonesian_restaurant,4.6,80.0,PRICE_LEVEL_INEXPENSIVE
ChIJG4nri8E-0i0Re_t7_EAqJ38,Warung Nasi Be Genyol 'Bu Edik',-8.594338500000001,115.2108316,"Jl. Jempiring No.21, Darmasaba, Kec. Abiansemal, Kabupaten Badung, Bali 80352, Indonesia",https://maps.google.com/?cid=9162338425510820731,OPERATIONAL,+62 821-4423-5153,indonesian_restaurant,4.6,210.0,PRICE_LEVEL_INEXPENSIVE
ChIJnZAdiOk-0i0RUrYFAJ0w-LU,ACK Fried Chicken Darmasaba I,-8.5954672,115.2148586,"C637+RW9, Jl. Raya Darmasaba, perbatasan, Kec. Abiansemal, Kabupaten Badung, Bali 80238, Indonesia",https://maps.google.com/?cid=13112283765957572178,OPERATIONAL,+62 878-6001-6520,meal_takeaway,4.2,217.0,PRICE_LEVEL_UNKNOWN
ChIJYx5TuOo_0i0R0Ga0k39etw0,PukuCamper - Bali Camper Van Rental,-8.5991831,115.2329554,"Jl. Sari Pudak, Penatih, Kec. Denpasar Tim., Kota Denpasar, Bali 80238, Indonesia",https://maps.google.com/?cid=988362545263044304,OPERATIONAL,+62 811-3861-113,car_rental,5.0,94.0,PRICE_LEVEL_UNKNOWN
ChIJD0zF-k4-0i0RLDhW9qwgiV8,Bali Bird Park,-8.5995781,115.25192159999996,"Jl. Serma Cok Ngurah Gambir Singapadu, Batubulan, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=6884069432651823148,OPERATIONAL,+62 361 299352,park,4.6,11906.0,PRICE_LEVEL_UNKNOWN
ChIJv4HddmU_0i0RdzF_rfQAFt8,Bali Reptile Park,-8.599717,115.251922,"Batubulan, Sukawati, Gianyar Regency, Bali 80582, Indonesia",https://maps.google.com/?cid=16075036970828378487,OPERATIONAL,+62 361 299344,zoo,4.8,585.0,PRICE_LEVEL_UNKNOWN
ChIJKbMrVcY_0i0RNEa2Emw88HY,Barong Seraya Budaya,-8.6012754,115.253706,"Jl. Raya Singapadu No.99 X, Singapadu, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=8570416525754123828,OPERATIONAL,+62 878-6007-7000,performing_arts_theater,4.6,394.0,PRICE_LEVEL_UNKNOWN
ChIJ3xe0RU8-0i0R8JTRIrGaBPE,Warung 2M,-8.5976699,115.2532287,"Br. Sengguan, Jl. Raya Singapadu, Singapadu, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=17367176148631524592,OPERATIONAL,+62 819-9998-9979,indonesian_restaurant,4.3,199.0,PRICE_LEVEL_INEXPENSIVE
ChIJdeqqMjQ-0i0Rp7gXC-z_Y30,Barong Dance Putra Barong,-8.6018134,115.2630548,"Jl. Raya Celuk, Batubulan, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=9035346666698815655,OPERATIONAL,+62 878-6118-0605,tourist_attraction,4.6,1915.0,PRICE_LEVEL_UNKNOWN
ChIJedKmqmQ_0i0RNtFZNksQ0EU,Food - Ildar Gastro Bakery - Cafe,-8.599893999999999,115.267944,"Jl. Raya Celuk No.#67, Celuk, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=5030538698993291574,OPERATIONAL,+62 822-4718-1295,bakery,4.7,62.0,PRICE_LEVEL_UNKNOWN
ChIJ_ePj-zw_0i0Rn7eb_DOF4sE,Kantin Koe,-8.6016019,115.26307810000002,"Jl. Raya Celuk, Singapadu, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=13970875452384589727,OPERATIONAL,+62 857-9205-3103,restaurant,4.8,69.0,PRICE_LEVEL_UNKNOWN
ChIJiwcHJCU-0i0RdlMWA8f2cRI,Mandala Desa,-8.5933165,115.272688,"Banjar Lantangidung, Batuan, Sukawati, Batuan, Gianyar, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=1329114699661726582,OPERATIONAL,+62 361 294525,resort_hotel,4.8,99.0,PRICE_LEVEL_UNKNOWN
ChIJb5APREI_0i0Rkn6iECydHAI,KA KA DU Café,-8.5973351,115.2826704,"Jl. Raya Sukawati No.75x, Sukawati, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=152169300006960786,OPERATIONAL,+62 821-4578-8001,coffee_shop,4.9,87.0,PRICE_LEVEL_UNKNOWN
ChIJjYq_Y4IV0i0RWHQUx-r1Gpg,WARUNG LAWAR SAPI BU RINCIM,-8.5992698,115.29131259999998,"Jl. Nangka, Sukawati, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=10960343031870682200,OPERATIONAL,+62 858-5883-8919,restaurant,4.7,158.0,PRICE_LEVEL_INEXPENSIVE
ChIJWTIpSZsV0i0RbRK5tf5_R0Y,Bali Masari Villas & Spa,-8.5977889,115.296188,"Jalan Bali Masari, Banjar Gelumpang, Sukawati 80582, Sukawati, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=5064157037948637805,OPERATIONAL,+62 361 290029,hotel,4.3,174.0,PRICE_LEVEL_UNKNOWN
ChIJD4TZJo4V0i0RJcPlHWhKIXc,Starloka Saba Bali,-8.597327199999999,115.3197762,"Jl. Permata Pering No.88, Gianyar, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80581, Indonesia",https://maps.google.com/?cid=8584224175783527205,OPERATIONAL,+62 813-9251-9988,hotel,4.3,59.0,PRICE_LEVEL_UNKNOWN
ChIJb5rdFFUU0i0RjIWqPPnR1IU,Komaneka at Keramas Beach,-8.597882799999999,115.330497,"Jl. Prof. Dr. Ida Bagus Mantra, Keramas, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80581, Indonesia",https://maps.google.com/?cid=9643563570501944716,OPERATIONAL,+62 361 4794460,resort_hotel,4.6,282.0,PRICE_LEVEL_UNKNOWN
ChIJ_TdNE54V0i0R0WiyV2E7SOI,Pan Jonar Kitchen Keramas,-8.6007803,115.331054,"Jalan Pantai IV Keramas, No. 7X, Keramas, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80581, Indonesia",https://maps.google.com/?cid=16305347740164057297,CLOSED_TEMPORARILY,+62 821-2223-7900,indonesian_restaurant,3.8,195.0,PRICE_LEVEL_UNKNOWN
ChIJM2w7yTIV0i0RQaKbzpAFd1c,Uma Dewa homestay Keramas,-8.597756,115.3292827,"Jl. Poh Gading No.2x, Keramas, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80581, Indonesia",https://maps.google.com/?cid=6302512323028034113,OPERATIONAL,+62 819-1629-9111,private_guest_room,4.7,63.0,PRICE_LEVEL_UNKNOWN
ChIJfasdiMkV0i0R-gMtyJm5v6o,Temuku Keramas Beach Suite,-8.595849,115.3294936,"Jalan Poh Gading No.10X, Keramas, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80361, Indonesia",https://maps.google.com/?cid=12303756777139012602,OPERATIONAL,+62 812-3871-1666,hotel,4.8,78.0,PRICE_LEVEL_UNKNOWN
ChIJA5s9jlYU0i0RlQ3RI64H-fo,Hotel Komune and Beach Club Bali,-8.597052399999999,115.3373372,"Jl. Pantai Keramas, Medahan, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80361, Indonesia",https://maps.google.com/?cid=18084494223189544341,OPERATIONAL,+62 361 3018888,resort_hotel,4.6,1932.0,PRICE_LEVEL_MODERATE
ChIJ8fU39lMU0i0RewDehsIthVk,Keramas Aero Park,-8.5951602,115.3378026,"Jl. Bay Pass Ida Bagus Mantra KM. 28 Keramas, Medahan, Kec. Blahbatuh, Kabupaten Gianyar, Bali, Indonesia",https://maps.google.com/?cid=6450612354787704955,OPERATIONAL,+62 878-6228-3008,restaurant,4.3,1146.0,PRICE_LEVEL_MODERATE
ChIJR9QHZVMU0i0RqPSd8MZymgI,Sababay Winery,-8.5937948,115.3382052,"Jalan Professor Doktor Ida Bagus Mantra No.333X Keramas, Medahan, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80581, Indonesia",https://maps.google.com/?cid=187588533255271592,OPERATIONAL,+62 361 949099,farm,4.9,3793.0,PRICE_LEVEL_UNKNOWN
ChIJZS0xnK8V0i0RM3-POABBb9M,Desa Swan Villas & SPA,-8.5976614,115.3343695,"Jl. Pantai Keramas Jl. Selukat, Keramas, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80581, Indonesia",https://maps.google.com/?cid=15235467533622411059,OPERATIONAL,+62 812-3902-6839,resort_hotel,4.7,457.0,PRICE_LEVEL_UNKNOWN
ChIJZ_yzwVMU0i0RuPPImfn8-I4,Warong Legong,-8.5946372,115.33582489999998,"Jalan Professor Doktor Ida Bagus Mantra No. 300A Keramas, Medahan, Kec. Blahbatuh, Kabupaten Gianyar, Bali, Indonesia",https://maps.google.com/?cid=10302262296567149496,OPERATIONAL,+62 821-4501-1601,indonesian_restaurant,4.8,1355.0,PRICE_LEVEL_MODERATE
ChIJtVDtMrsV0i0R4_NTPBMQwZo,Swan Restaurant Keramas,-8.599967999999999,115.3359976,"Jalan Pantai Selukat, Keramas, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80581, Indonesia",https://maps.google.com/?cid=11151211827148616675,OPERATIONAL,+62 361 4791008,restaurant,4.4,207.0,PRICE_LEVEL_UNKNOWN
ChIJD43XIFQU0i0RlNYnA1A6kDQ,Keramas Surf Camp,-8.5972609,115.3366818,"Medahan, Blahbatuh, Gianyar Regency, Bali, Indonesia",https://maps.google.com/?cid=3787591401943324308,OPERATIONAL,+62 819-9908-7070,lodging,4.4,129.0,PRICE_LEVEL_UNKNOWN
ChIJgV_OCXEV0i0RVU-82LbcckY,BREMAN Brewery & Bar,-8.5977658,115.336338,"Jl. Pantai Keramas, Medahan, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80581, Indonesia",https://maps.google.com/?cid=5076362407878348629,OPERATIONAL,+62 361 4794071,restaurant,4.8,189.0,PRICE_LEVEL_MODERATE
ChIJ_QnsQg4U0i0RrgZkO3YRymk,Bali Diamond Villas Keramas Bali,-8.5999059,115.3354113,"Jl. Pantai Keramas, Keramas, Kec. Gianyar, Kabupaten Gianyar, Bali 80550, Indonesia",https://maps.google.com/?cid=7622924518778209966,OPERATIONAL,+62 361 942732,hotel,4.5,142.0,PRICE_LEVEL_UNKNOWN
ChIJ3VwvrKkV0i0R-u0WbTEEbw4,Villa Casablanca Surf Keramas,-8.5960149,115.3357954,"Jl. Pantai Keramas, Keramas, Kec. Blahbatuh, Kabupaten Gianyar, Bali, Indonesia",https://maps.google.com/?cid=1040054649276001786,OPERATIONAL,+62 812-3702-4467,hotel,4.6,80.0,PRICE_LEVEL_UNKNOWN
ChIJ83R-okAV0i0RnBSdE2fY77g,Locas Waroeng,-8.5991983,115.33746329999998,"Jalan Pantai Selukat, Keramas, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80581, Indonesia",https://maps.google.com/?cid=13326107759634879644,OPERATIONAL,+62 813-3752-0001,restaurant,4.5,254.0,PRICE_LEVEL_UNKNOWN
ChIJs2XtXTgV0i0Rn0kl7BvdhNo,Romano Italian Restaurant & Pizzeria,-8.5961264,115.3358441,"Jl. Pantai Keramas, Keramas, Kec. Blahbatuh, Kabupaten Gianyar, Bali, Indonesia",https://maps.google.com/?cid=15745953309189818783,OPERATIONAL,+62 812-3702-4467,restaurant,4.3,77.0,PRICE_LEVEL_UNKNOWN
ChIJ5XCnHlEU0i0RdxSplRzcKDA,Nirmala Guest House Surf Keramas,-8.594280699999999,115.3397367,"Jalan Pantai Betuas No. 5, Desa Keramas, Medahan, Blahbatuh, Gianyar Regency, Bali 80361, Indonesia",https://maps.google.com/?cid=3470265528217048183,OPERATIONAL,+62 361 4791211,guest_house,4.4,131.0,PRICE_LEVEL_UNKNOWN
ChIJdRGaCVQU0i0RJwyQEo3BtO0,Blue Coco guest house,-8.596217,115.3359897,"Jl. Prof. Dr. Ida Bagus Mantra No.300A, Keramas, Kec. Blahbatuh, Kabupaten Gianyar, Bali, Indonesia",https://maps.google.com/?cid=17128528094442818599,OPERATIONAL,+62 819-3567-3036,hotel,4.7,88.0,PRICE_LEVEL_UNKNOWN
ChIJ-X9sT7wV0i0RBUkGAo7z9cQ,Keramas Surf Camp Restaurant Rice Field,-8.5972619,115.3366821,"Jl. Pantai Keramas, Medahan, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80511, Indonesia",https://maps.google.com/?cid=14192517591972858117,OPERATIONAL,+62 819-9908-7070,restaurant,4.8,50.0,PRICE_LEVEL_UNKNOWN
ChIJGY7nYlYU0i0RlcnWLkioZns,Keramas Beach Camping Grounds,-8.5988128,115.3377269,"C82Q+F3H, Medahan, Blahbatuh, Gianyar Regency, Bali, Indonesia",https://maps.google.com/?cid=8891979542266562965,OPERATIONAL,+62 819-9908-7070,campground,4.6,52.0,PRICE_LEVEL_UNKNOWN
ChIJc6alRx430i0RAz1fQiYaUnY,Nirjhara,-8.603137,115.088272,"Jl. Nirjhara, Banjar Kedungu, Belalang, Kediri, Tabanan Regency, Bali 82121, Indonesia",https://maps.google.com/?cid=8525905796190387459,OPERATIONAL,+62 361 2095333,hotel,4.9,437.0,PRICE_LEVEL_UNKNOWN
ChIJ9cVXhtU30i0RV8J1jX6Y0Ko,Little Ripper Bali,-8.605823599999999,115.0884796,"Jl. Pantai Kedungu No.1899, Belalang, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",https://maps.google.com/?cid=12308505450910171735,OPERATIONAL,+62 821-4728-1899,cafe,4.8,334.0,PRICE_LEVEL_UNKNOWN
ChIJBSN4a9g30i0RMbXtYRJrXRU,"Swell Hotel, Pool Bar & Restaurant",-8.6079983,115.0862299,"Jl. Pantai Kedungu No.99, Belalang, Kec. Kediri, Kabupaten Tabanan, Bali 82115, Indonesia",https://maps.google.com/?cid=1539504374327129393,OPERATIONAL,+62 823-3993-6576,hotel,4.7,149.0,PRICE_LEVEL_UNKNOWN
ChIJByOdKHs30i0RqGx85C5mKuc,D'sawah Villas,-8.609133,115.085386,"Jalan Tanah Lot, 93RP+85R, Beraban, Selemadeg Timur, Belalang, Kec. Tabanan, Kabupaten Tabanan, Bali 82115, Indonesia",https://maps.google.com/?cid=16657238523371089064,OPERATIONAL,+62 361 4790674,hotel,3.9,130.0,PRICE_LEVEL_UNKNOWN
ChIJOQjvnmE50i0RJIKxjkIn9js,"Downtown - Progressive Latin American Cuisine - Breakfast, Lunch + Dinner - Kedungu, Bali",-8.6046391,115.0900733,"Jl. Pantai Kedungu, Kedungu, Belalang, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",https://maps.google.com/?cid=4320684059323892260,OPERATIONAL,+62 812-3960-5595,restaurant,4.8,98.0,PRICE_LEVEL_UNKNOWN
ChIJJQ34sXY30i0RLGPuzvpo-wI,Seaside Tribe - Boutique Surf Stay & Retreat Kedungu,-8.6025147,115.0897182,"Jl. Nirjhara Belalang, Kediri, Belalang, Banjar Kedungu, Kabupaten Tabanan, Bali 82121, Indonesia",https://maps.google.com/?cid=214880833653072684,OPERATIONAL,+62 813-5314-5256,hotel,5.0,71.0,PRICE_LEVEL_UNKNOWN
ChIJG-OUqGM30i0RiXZPbwuC5Ug,Kubu Kedungu,-8.6053166,115.0904767,"93VR+V5H, Jl. Pantai Kedungu Banjar Kedungu, Belalang, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",https://maps.google.com/?cid=5252747526021281417,OPERATIONAL,+62 819-9906-4849,hotel,4.5,68.0,PRICE_LEVEL_UNKNOWN
ChIJi0uRavg50i0R8AyHj-3udMs,Coco Verde,-8.602462899999999,115.0982529,"Unnamed Road, Belalang, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",https://maps.google.com/?cid=14660605391080459504,OPERATIONAL,+62 877-5904-6839,hotel,4.6,65.0,PRICE_LEVEL_UNKNOWN
ChIJ188PgMU50i0RY2v6OLQv510,Kurnia Seafood Bali,-8.606901299999999,115.10897279999998,"Jl. By Pass Tanah Lot No.Ds, Beraban, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",https://maps.google.com/?cid=6766429416244013923,OPERATIONAL,+62 821-4326-5758,seafood_restaurant,4.5,3368.0,PRICE_LEVEL_MODERATE
ChIJGVRzZcU50i0RGX1addIb6aE,Starbucks,-8.6067279,115.10790949999998,"Kampoeng Lot Lt. 1, Tabanan, Jl. By Pass Tanah Lot No.10, Beraban, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",https://maps.google.com/?cid=11666886900405927193,OPERATIONAL,+62 361 4790680,coffee_shop,4.4,439.0,PRICE_LEVEL_MODERATE
ChIJhVnOmSc50i0RMVkilknYaeo,Kurnia Indian Resto,-8.606737599999999,115.10946479999998,"Jl. By Pass Tanah Lot No.Ds, Beraban, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",https://maps.google.com/?cid=16891269687992801585,OPERATIONAL,+62 813-3855-5758,indian_restaurant,4.9,167.0,PRICE_LEVEL_UNKNOWN
ChIJB2Ljp9w50i0R96NP3sIlgaM,Warung Babi Guling Men Liong,-8.6021292,115.1051426,"94X4+43R, Jl. Tanah Lot, Beraban, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",https://maps.google.com/?cid=11781739619061572599,OPERATIONAL,+62 812-3716-7090,indonesian_restaurant,4.4,184.0,PRICE_LEVEL_UNKNOWN
ChIJnZQXH9s50i0R-8MCc2sIUBY,SHIDO WARUNG,-8.6043944,115.1042819,"94W3+6PV, Jl. Tanah Lot, Beraban, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",https://maps.google.com/?cid=1607794324555351035,OPERATIONAL,+62 812-4681-2618,restaurant,4.8,93.0,PRICE_LEVEL_UNKNOWN
ChIJYZK1XNs50i0RIFS_qavYP0k,Bakso Mas Aldo,-8.6027355,115.1047009,"94W3+WV4, Jl. Tanah Lot, Beraban, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",https://maps.google.com/?cid=5278175520100406304,OPERATIONAL,+62 813-3774-4588,indonesian_restaurant,4.4,364.0,PRICE_LEVEL_INEXPENSIVE
ChIJ8cus1dA50i0RcRA0e1ulR4s,DFC TANAH LOT,-8.606084899999999,115.1029951,"94V3+H59, Jl. Tanah Lot, Beraban, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",https://maps.google.com/?cid=10036172106946056305,OPERATIONAL,+62 812-3910-5624,restaurant,4.2,51.0,PRICE_LEVEL_UNKNOWN
ChIJiQYUUi850i0ReLleAUMsLak,Little Spoon Café,-8.6058147,115.1143173,"Jl. Pantai Nyanyi Banjar Pasti No.80, Pandak Gede, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",https://maps.google.com/?cid=12190448432659216760,OPERATIONAL,+62 818-1862-2135,cafe,4.7,88.0,PRICE_LEVEL_UNKNOWN
ChIJGRUCuMg50i0RrgdzUd_baqc,Sekar Arum Riverside Resort in Canggu,-8.60798,115.112307,"Panjar Pasti Kediri, Jl. Pantai Nyanyi, Pandak Gede, Kec. Kediri, Kabupaten Tabanan, Bali 80361, Indonesia",https://maps.google.com/?cid=12063696304055977902,OPERATIONAL,+62 812-3986-7978,hotel,4.6,213.0,PRICE_LEVEL_UNKNOWN
ChIJ29cjIO450i0RIEsdTsJSIrw,OYO 828 Lilis Cempaka Mas Guesthouse,-8.6057033,115.1323464,"Jl. Raya Kaba-Kaba Br. tegal Kepuh No.999X, Kaba-Kaba, Kec. Kediri, Kabupaten Tabanan, Bali 82111, Indonesia",https://maps.google.com/?cid=13556488822826289952,OPERATIONAL,+62 21 29707601,hotel,4.3,118.0,PRICE_LEVEL_UNKNOWN
ChIJW4jOHVk50i0R6zL4gcI3WsQ,Baru Cafe,-8.6051698,115.14450169999998,"Jl. Desa Cepaka, Cepaka, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",https://maps.google.com/?cid=14148682487881544427,OPERATIONAL,+62 878-0422-1444,brunch_restaurant,4.9,57.0,PRICE_LEVEL_UNKNOWN
ChIJbRJYJ1050i0Rh1Ju3SI8fts,BAKSO BALUNG SLINGSING,-8.6064848,115.1467143,"Cepaka, Kediri, Tabanan Regency, Bali, Indonesia",https://maps.google.com/?cid=15816145061813310087,OPERATIONAL,+62 813-5355-3868,restaurant,4.4,135.0,PRICE_LEVEL_INEXPENSIVE
ChIJzZppVxg50i0Rk0SF8UZLtZM,ACK Buduk,-8.6054285,115.1629109,"95V7+R5F, Jl. Raya Buduk, Buduk, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://maps.google.com/?cid=10643496062431872147,OPERATIONAL,+62 877-6311-9123,meal_takeaway,4.5,52.0,PRICE_LEVEL_UNKNOWN
ChIJzQc5VBg50i0RjXR4wXf6D60,"Warung Jawa Banyuwangi ""Buduk""",-8.6053827,115.1625501,"95V7+R2V, Jl. Raya Buduk, Buduk, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://maps.google.com/?cid=12470461285466141837,OPERATIONAL,+62 812-3943-8097,indonesian_restaurant,4.4,151.0,PRICE_LEVEL_INEXPENSIVE
ChIJ8xaSYWM50i0RebO37glJ2Oc,SUPER OYO 1356 Gusti Residence,-8.605812499999999,115.1692678,"No. D1, Near, Canggu, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://maps.google.com/?cid=16706183124739404665,OPERATIONAL,+62 21 29707601,hotel,3.6,107.0,PRICE_LEVEL_UNKNOWN
ChIJRbiC_Rw50i0RedJY1Mx3CEA,"Kopi Kota, Buduk",-8.6072229,115.1703171,"Jl. Raya Buduk No.15, Dalung, Kec. Kuta Utara, Kabupaten Badung, Bali 80351, Indonesia",https://maps.google.com/?cid=4614069539860697721,OPERATIONAL,+62 889-9990-0800,cafe,4.5,191.0,PRICE_LEVEL_MODERATE
ChIJN5XgknI50i0RkXGp6U6UyKM,JFC Buduk,-8.6076084,115.1678431,"Jl. Raya Buduk No.9, Buduk, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://maps.google.com/?cid=11801845890172940689,OPERATIONAL,+62 819-3621-2518,restaurant,3.7,62.0,PRICE_LEVEL_UNKNOWN
ChIJD3edPp850i0RbuhSF9ok-n0,Sndys Coffee,-8.6055356,115.1815807,"Jl. Raya Sempidi Badung No.49, Sempidi, Kec. Mengwi, Kabupaten Badung, Bali 80117, Indonesia",https://maps.google.com/?cid=9077608518031435886,OPERATIONAL,+62 878-5841-2108,coffee_shop,4.7,102.0,PRICE_LEVEL_UNKNOWN
ChIJ2aEvuC450i0R5ufyybkJbOY,Warung Babi Guling Men Sri,-8.6061667,115.181686,"Jalan Raya Sempidi - Dalung, Sebelah Selatan Banjar Umegunung, Sempidi, Kec. Mengwi, Kabupaten Badung, Bali 80117, Indonesia",https://maps.google.com/?cid=16603656619769915366,OPERATIONAL,+62 813-5862-1960,indonesian_restaurant,4.7,206.0,PRICE_LEVEL_INEXPENSIVE
ChIJdRPeumY50i0RPM_gaKlBMKc,Warung Liku Sempidi,-8.6050648,115.183014,"95VM+X6C, Jl. Raya Sempidi, Sempidi, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://maps.google.com/?cid=12047201199080918844,OPERATIONAL,+62 851-0047-0306,restaurant,4.2,54.0,PRICE_LEVEL_UNKNOWN
ChIJW7D2my450i0RbVQ_Q1JwDn0,Berkah Vegan,-8.605137599999999,115.18248899999998,"Jl. Raya Sempidi Badung No.1, Dalung, Kec. Kuta Utara, Kabupaten Badung, Bali 80351, Indonesia",https://maps.google.com/?cid=9011263403032794221,OPERATIONAL,+62 813-5330-4868,vegetarian_restaurant,4.6,211.0,PRICE_LEVEL_INEXPENSIVE
ChIJIVPoVSw50i0RpGaHAlkF1iM,Warung Putu,-8.6043288,115.1860366,"Jl. Raya Lukluk No.6, Sempidi, Kec. Mengwi, Kabupaten Badung, Bali 80116, Indonesia",https://maps.google.com/?cid=2582257316196214436,OPERATIONAL,+62 813-3870-9746,indonesian_restaurant,4.6,88.0,PRICE_LEVEL_UNKNOWN
ChIJVXOFdS050i0RSDk_LNXOhmk,Warung Jokwi Cabang Sempidi,-8.6025808,115.1859504,"Jl. Raya Denpasar - Gilimanuk, Sempidi, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://maps.google.com/?cid=7603992435827358024,OPERATIONAL,+62 822-3780-2564,indonesian_restaurant,4.4,56.0,PRICE_LEVEL_UNKNOWN
ChIJY2Njdi050i0Req3HB2EEctQ,Warung Geben,-8.6024085,115.185954,"Jl. Raya Sempidi No.21, Mengwitani, Kec. Kuta Utara, Kabupaten Badung, Bali 80351, Indonesia",https://maps.google.com/?cid=15308302898174602618,OPERATIONAL,+62 878-6090-1047,indonesian_restaurant,4.5,52.0,PRICE_LEVEL_UNKNOWN
ChIJmbxuotM-0i0RHwa-QjB56IM,Ack Fried Chicken Sading,-8.6048799,115.1923447,"Jl. Raya Sading No.16, Sading, Kec. Mengwi, Kabupaten Badung, Bali 80116, Indonesia",https://maps.google.com/?cid=9504980261750572575,OPERATIONAL,+62 859-3516-9933,meal_takeaway,4.0,138.0,PRICE_LEVEL_INEXPENSIVE
ChIJ6W7WbRw_0i0Rao8HeJpI-Nw,Warung Kikhonia,-8.6078378,115.21083589999998,"Jl. Suradipa I No.18, Peguyangan, Kec. Denpasar Utara, Kota Denpasar, Bali 80115, Indonesia",https://maps.google.com/?cid=15922556310844313450,OPERATIONAL,+62 851-0303-1774,restaurant,4.6,204.0,PRICE_LEVEL_UNKNOWN
ChIJ-ZObHJA_0i0RJrpCfwEYcIo,WASA - Warung Atas Sungai Ayung -,-8.6058791,115.22263679999998,"Jl. Jaya Pangus, Peguyangan Kaja, Kec. Denpasar Utara, Kota Denpasar, Bali 80238, Indonesia",https://maps.google.com/?cid=9975499569334762022,OPERATIONAL,+62 859-3448-3986,restaurant,4.3,120.0,PRICE_LEVEL_UNKNOWN
ChIJUY2xQNM_0i0RAXtpuYHppTs,Samani Resto Penatih,-8.6058714,115.2353449,"Jl. Trenggana No.37, Penatih, Kec. Denpasar Tim., Kota Denpasar, Bali 80238, Indonesia",https://maps.google.com/?cid=4298098162765757185,CLOSED_TEMPORARILY,+62 838-4913-7731,restaurant,4.3,286.0,PRICE_LEVEL_UNKNOWN
ChIJI2Gp9k0-0i0RQdj4eEibXBc,Bale Kulkul Bali,-8.6031627,115.2483233,"Jalan Piakan No.18, Batubulan, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=1683391096299247681,OPERATIONAL,+62 819-9958-7000,tourist_attraction,4.4,394.0,PRICE_LEVEL_UNKNOWN
